Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,TariffRate,ElectricityBill,physics_kwh,physics_bill,ratio,target_bill,ac_kwh,temperature,cooling_degree_days,season,month_sin,month_cos,ac_ratio,high_ac_usage,total_hours,avg_hours_per_device,log_tariff,ac_temp_interaction,temp_ac_interaction,usage_intensity
7,20.0,2.0,3.0,1.0,0,7,Shimla,NTPC Pvt. Ltd.,283,7.7,2179.1,204.6,1575.42,1.3,2179.1,90.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.4398826979472141,1,33.0,5.5,2.163323025660538,720.0,720.0,20.46
20,23.0,3.0,3.0,1.0,0,12,Mumbai,Reliance Power,407,9.2,3744.4,290.4,2671.6799999999994,1.3,3744.4,135.0,20,0,0,-2.4492935982947064e-16,1.0,0.4648760330578513,1,50.0,8.333333333333334,2.322387720290225,0.0,0.0,12.1
12,22.0,2.0,6.0,1.0,0,6,Chennai,Kalpataru Power,318,8.8,2798.4,233.1,2051.28,1.3,2798.4,90.0,38,14,2,1.2246467991473532e-16,-1.0,0.3861003861003861,0,43.0,7.166666666666667,2.2823823856765264,1260.0,1260.0,15.54
20,23.0,3.0,10.0,1.0,0,2,Vadodara,Tata Power Company Ltd.,457,7.8,3564.6,311.4,2428.9199999999996,1.3,3564.6,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.43352601156069365,1,57.0,9.5,2.174751721484161,0.0,0.0,12.975
6,18.0,1.0,9.0,1.0,0,9,Hyderabad,TransRail Lighting,228,8.4,1915.2,166.5,1398.6000000000001,1.3,1915.2,45.0,32,8,2,-1.0,-1.8369701987210297e-16,0.2702702702702703,0,35.0,5.833333333333333,2.2407096892759584,360.0,360.0,20.8125
6,22.0,2.0,13.0,1.0,0,11,Noida,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,329,8.2,2697.8,241.5,1980.2999999999997,1.3,2697.8,90.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.37267080745341613,0,44.0,7.333333333333333,2.2192034840549946,360.0,360.0,26.833333333333332
16,22.0,2.0,4.0,1.0,0,11,Ahmedabad,Power Grid Corp,353,7.9,2788.7000000000003,235.5,1860.45,1.3,2788.7000000000003,90.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.3821656050955414,0,45.0,7.5,2.186051276738094,360.0,360.0,12.394736842105264
16,22.0,2.0,7.0,1.0,0,3,Gurgaon,Torrent Power Ltd.,354,8.3,2938.2000000000003,244.5,2029.3500000000001,1.3,2938.2000000000003,90.0,30,6,1,1.0,6.123233995736766e-17,0.36809815950920244,0,48.0,8.0,2.2300144001592104,540.0,540.0,12.868421052631579
8,17.0,2.0,8.0,1.0,0,9,Ahmedabad,Orient Green,246,7.9,1943.4,208.2,1644.78,1.181556195965418,1943.4,90.0,32,8,2,-1.0,-1.8369701987210297e-16,0.43227665706051877,1,36.0,6.0,2.186051276738094,720.0,720.0,18.927272727272726
9,19.0,3.0,6.0,1.0,0,2,Navi Mumbai,Reliance Energy,287,9.3,2669.1000000000004,258.3,2402.1900000000005,1.111111111111111,2669.1000000000004,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.5226480836236933,1,38.0,6.333333333333333,2.33214389523559,0.0,0.0,19.86923076923077
11,22.0,3.0,15.0,1.0,0,9,Mumbai,Guj Ind Power,447,9.2,4112.4,303.0,2787.6,1.3,4112.4,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.44554455445544555,1,52.0,8.666666666666666,2.322387720290225,1080.0,1080.0,20.2
19,22.0,3.0,7.0,1.0,0,12,Hyderabad,GE T&D India Limited,428,8.4,3595.2000000000003,295.8,2484.7200000000003,1.3,3595.2000000000003,135.0,20,0,0,-2.4492935982947064e-16,1.0,0.4563894523326572,1,52.0,8.666666666666666,2.2407096892759584,0.0,0.0,12.860869565217392
14,23.0,3.0,5.0,1.0,0,9,Shimla,Kalpataru Power,379,7.7,2918.3,283.8,2185.26,1.3,2918.3,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.47568710359408034,1,46.0,7.666666666666667,2.163323025660538,1080.0,1080.0,15.766666666666667
6,19.0,3.0,8.0,1.0,0,12,Navi Mumbai,NHPC,319,9.3,2966.7000000000003,258.0,2399.4,1.2364341085271318,2966.7000000000003,135.0,20,0,0,-2.4492935982947064e-16,1.0,0.5232558139534884,1,37.0,6.166666666666667,2.33214389523559,0.0,0.0,25.8
13,23.0,3.0,19.0,1.0,0,9,Ratnagiri,Adani Power Ltd.,479,7.4,3544.6000000000004,323.7,2395.38,1.3,3544.6000000000004,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.41705282669138094,1,59.0,9.833333333333334,2.128231705849268,1080.0,1080.0,19.041176470588233
5,23.0,3.0,19.0,1.0,0,3,Ahmedabad,Ringfeder Power Transmission India Pvt. Ltd.,453,7.9,3578.7000000000003,306.9,2424.5099999999998,1.3,3578.7000000000003,135.0,30,6,1,1.0,6.123233995736766e-17,0.43988269794721413,1,51.0,8.5,2.186051276738094,810.0,810.0,34.099999999999994
10,21.0,1.0,6.0,1.0,0,9,Mumbai,NHPC,259,9.2,2382.8,179.4,1650.48,1.3,2382.8,45.0,32,8,2,-1.0,-1.8369701987210297e-16,0.2508361204013378,0,39.0,6.5,2.322387720290225,360.0,360.0,14.950000000000001
15,22.0,3.0,5.0,1.0,0,10,Shimla,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",397,7.7,3056.9,281.4,2166.7799999999997,1.3,3056.9,135.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.4797441364605544,1,46.0,7.666666666666667,2.163323025660538,540.0,540.0,14.810526315789472
6,21.0,3.0,3.0,1.0,0,8,Dahej,Reliance Energy,292,7.6,2219.2,252.0,1915.1999999999998,1.1587301587301588,2219.2,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.5357142857142857,1,34.0,5.666666666666667,2.151762203259462,1080.0,1080.0,25.2
21,23.0,3.0,15.0,1.0,0,2,Nagpur,Reliance Power,458,8.9,4076.2,328.5,2923.65,1.3,4076.2,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.410958904109589,1,63.0,10.5,2.2925347571405443,0.0,0.0,13.14
7,20.0,2.0,4.0,1.0,0,8,Pune,NTPC Pvt. Ltd.,237,9.1,2156.7,207.6,1889.1599999999999,1.1416184971098267,2156.7,90.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.43352601156069365,1,34.0,5.666666666666667,2.312535423847214,720.0,720.0,20.759999999999998
8,17.0,3.0,19.0,1.0,0,8,Ratnagiri,Bonfiglioli Transmission Pvt. Ltd.,394,7.4,2915.6000000000004,286.2,2117.88,1.3,2915.6000000000004,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.4716981132075472,1,48.0,8.0,2.128231705849268,1080.0,1080.0,23.849999999999998
10,19.0,2.0,19.0,1.0,0,2,Gurgaon,Indowind Energy,379,8.3,3145.7000000000003,254.4,2111.5200000000004,1.3,3145.7000000000003,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.35377358490566035,0,51.0,8.5,2.2300144001592104,0.0,0.0,19.56923076923077
19,23.0,3.0,7.0,1.0,0,1,Faridabad,Reliance Energy,440,8.1,3564.0,300.3,2432.43,1.3,3564.0,135.0,20,0,0,0.49999999999999994,0.8660254037844387,0.44955044955044954,1,53.0,8.833333333333334,2.2082744135228043,0.0,0.0,13.056521739130435
18,22.0,3.0,3.0,1.0,0,4,Chennai,SJVN Ltd.,375,8.8,3300.0000000000005,281.7,2478.96,1.3,3300.0000000000005,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.4792332268370607,1,47.0,7.833333333333333,2.2823823856765264,810.0,810.0,12.804545454545455
21,23.0,3.0,5.0,1.0,0,6,Mumbai,Guj Ind Power,415,9.2,3818.0,298.5,2746.2,1.3,3818.0,135.0,38,14,2,1.2246467991473532e-16,-1.0,0.45226130653266333,1,53.0,8.833333333333334,2.322387720290225,1890.0,1890.0,11.94
18,22.0,1.0,3.0,1.0,0,9,Nagpur,Orient Green,280,8.9,2492.0,191.7,1706.1299999999999,1.3,2492.0,45.0,32,8,2,-1.0,-1.8369701987210297e-16,0.2347417840375587,0,45.0,7.5,2.2925347571405443,360.0,360.0,9.584999999999999
11,22.0,3.0,22.0,1.0,0,2,Pune,Jaiprakash Power,455,9.1,4140.5,324.0,2948.4,1.3,4140.5,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.4166666666666667,1,59.0,9.833333333333334,2.312535423847214,0.0,0.0,21.6
6,20.0,2.0,3.0,1.0,0,7,Shimla,Tata Power Company Ltd.,234,7.7,1801.8,202.5,1559.25,1.1555555555555554,1801.8,90.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.4444444444444444,1,32.0,5.333333333333333,2.163323025660538,720.0,720.0,22.5
8,22.0,3.0,4.0,1.0,0,3,Ratnagiri,L&T Transmission & Distribution,326,7.4,2412.4,263.7,1951.38,1.236253318164581,2412.4,135.0,30,6,1,1.0,6.123233995736766e-17,0.5119453924914676,1,38.0,6.333333333333333,2.128231705849268,810.0,810.0,21.974999999999998
5,18.0,1.0,7.0,1.0,0,11,Gurgaon,Jyoti Structure,184,8.3,1527.2,158.4,1314.7200000000003,1.1616161616161613,1527.2,45.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.28409090909090906,0,32.0,5.333333333333333,2.2300144001592104,180.0,180.0,22.62857142857143
8,17.0,3.0,21.0,1.0,0,11,Chennai,NHPC,390,8.8,3432.0000000000005,292.2,2571.36,1.3,3432.0000000000005,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.4620123203285421,1,50.0,8.333333333333334,2.2823823856765264,540.0,540.0,24.349999999999998
8,23.0,3.0,11.0,1.0,0,2,Hyderabad,Kalpataru Power,415,8.4,3486.0,289.2,2429.28,1.3,3486.0,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.46680497925311204,1,46.0,7.666666666666667,2.2407096892759584,0.0,0.0,24.099999999999998
15,22.0,3.0,11.0,1.0,0,11,Hyderabad,Jaiprakash Power,411,8.4,3452.4,299.4,2514.96,1.3,3452.4,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.4509018036072145,1,52.0,8.666666666666666,2.2407096892759584,540.0,540.0,15.757894736842104
5,20.0,3.0,8.0,1.0,0,9,Navi Mumbai,Jaiprakash Power,306,9.3,2845.8,260.4,2421.72,1.175115207373272,2845.8,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.5184331797235023,1,37.0,6.166666666666667,2.33214389523559,1080.0,1080.0,28.93333333333333
19,23.0,3.0,6.0,1.0,0,10,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),425,8.5,3612.5,297.3,2527.05,1.3,3612.5,135.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.45408678102926336,1,52.0,8.666666666666666,2.2512917986064953,540.0,540.0,12.92608695652174
12,22.0,2.0,6.0,1.0,0,6,Gurgaon,Reliance Power,309,8.3,2564.7000000000003,233.1,1934.73,1.3,2564.7000000000003,90.0,38,14,2,1.2246467991473532e-16,-1.0,0.3861003861003861,0,43.0,7.166666666666667,2.2300144001592104,1260.0,1260.0,15.54
6,19.0,3.0,16.0,7.0,0,9,Ratnagiri,Torrent Power Ltd.,421,7.4,3115.4,287.4,2126.7599999999998,1.3,3115.4,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.4697286012526096,1,51.0,8.5,2.128231705849268,1080.0,1080.0,28.74
8,20.0,3.0,5.0,1.0,0,10,Faridabad,NHPC,342,8.1,2770.2,257.7,2087.37,1.3,2770.2,135.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.5238649592549476,1,37.0,6.166666666666667,2.2082744135228043,540.0,540.0,21.474999999999998
7,17.0,2.0,12.0,1.0,0,10,Pune,Unitech Power Transmission Ltd.,280,9.1,2548.0,218.1,1984.7099999999998,1.2838147638697845,2548.0,90.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.4126547455295736,1,39.0,6.5,2.312535423847214,360.0,360.0,21.81
5,17.0,3.0,9.0,1.0,0,9,Faridabad,SJVN Ltd.,256,8.1,2073.6,249.9,2024.19,1.024409763905562,2073.6,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.5402160864345739,1,35.0,5.833333333333333,2.2082744135228043,1080.0,1080.0,27.766666666666666
21,23.0,3.0,3.0,1.0,0,1,Ahmedabad,Reliance Energy,413,7.9,3262.7000000000003,292.5,2310.75,1.3,3262.7000000000003,135.0,20,0,0,0.49999999999999994,0.8660254037844387,0.46153846153846156,1,51.0,8.5,2.186051276738094,0.0,0.0,11.7
7,22.0,3.0,8.0,1.0,0,2,Nagpur,L&T Transmission & Distribution,389,8.9,3462.1000000000004,273.6,2435.0400000000004,1.3,3462.1000000000004,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.4934210526315789,1,41.0,6.833333333333333,2.2925347571405443,0.0,0.0,24.872727272727275
16,23.0,2.0,4.0,1.0,0,7,Pune,Adani Power Ltd.,353,9.1,3212.3,240.0,2184.0,1.3,3212.3,90.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.375,0,46.0,7.666666666666667,2.312535423847214,720.0,720.0,12.631578947368421
9,18.0,3.0,10.0,1.0,0,6,Pune,Ringfeder Power Transmission India Pvt. Ltd.,293,9.1,2666.3,265.8,2418.78,1.1023325808878857,2666.3,135.0,38,14,2,1.2246467991473532e-16,-1.0,0.5079006772009029,1,41.0,6.833333333333333,2.312535423847214,1890.0,1890.0,20.446153846153848
6,21.0,3.0,18.0,1.0,0,7,Shimla,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",417,7.7,3210.9,297.0,2286.9,1.3,3210.9,135.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.45454545454545453,1,49.0,8.166666666666666,2.163323025660538,1080.0,1080.0,29.7
8,19.0,2.0,13.0,1.0,0,3,Pune,GE T&D India Limited,335,9.1,3048.5,232.2,2113.02,1.3,3048.5,90.0,30,6,1,1.0,6.123233995736766e-17,0.3875968992248062,0,43.0,7.166666666666667,2.312535423847214,540.0,540.0,21.10909090909091
7,21.0,3.0,3.0,1.0,0,2,Shimla,GE T&D India Limited,237,7.7,1824.9,254.1,1956.57,0.9327036599763874,1824.9,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.5312868949232585,1,35.0,5.833333333333333,2.163323025660538,0.0,0.0,23.099999999999998
6,20.0,1.0,5.0,1.0,0,9,Vadodara,JSW Energy Ltd.,228,7.8,1778.4,163.5,1275.3,1.3,1778.4,45.0,32,8,2,-1.0,-1.8369701987210297e-16,0.27522935779816515,0,33.0,5.5,2.174751721484161,360.0,360.0,20.4375
7,21.0,2.0,6.0,1.0,0,7,New Delhi,SJVN Ltd.,315,8.5,2677.5,218.1,1853.85,1.3,2677.5,90.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.4126547455295736,1,37.0,6.166666666666667,2.2512917986064953,720.0,720.0,21.81
14,22.0,2.0,6.0,1.0,0,4,Nagpur,Jyoti Structure,329,8.9,2928.1,237.3,2111.9700000000003,1.3,2928.1,90.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.37926675094816686,0,45.0,7.5,2.2925347571405443,540.0,540.0,13.958823529411765
10,23.0,3.0,5.0,1.0,0,7,Ratnagiri,GE T&D India Limited,403,7.4,2982.2000000000003,275.4,2037.96,1.3,2982.2000000000003,135.0,32,8,2,-0.4999999999999997,-0.8660254037844388,0.4901960784313726,1,42.0,7.0,2.128231705849268,1080.0,1080.0,19.67142857142857
9,18.0,3.0,16.0,7.0,0,11,Faridabad,Orient Green,415,8.1,3361.5,289.2,2342.52,1.3,3361.5,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.46680497925311204,1,53.0,8.833333333333334,2.2082744135228043,540.0,540.0,22.246153846153845
8,17.0,3.0,14.0,7.0,0,10,Hyderabad,NHPC,412,8.4,3460.8,276.6,2323.4400000000005,1.3,3460.8,135.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.48806941431670275,1,49.0,8.166666666666666,2.2407096892759584,540.0,540.0,23.05
12,22.0,3.0,12.0,1.0,0,3,Shimla,Indowind Energy,414,7.7,3187.8,296.1,2279.9700000000003,1.3,3187.8,135.0,30,6,1,1.0,6.123233995736766e-17,0.4559270516717325,1,50.0,8.333333333333334,2.163323025660538,810.0,810.0,18.50625
10,19.0,3.0,3.0,7.0,0,9,Pune,TransRail Lighting,383,9.1,3485.3,256.8,2336.88,1.3,3485.3,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.5257009345794392,1,42.0,7.0,2.312535423847214,1080.0,1080.0,18.342857142857145
14,22.0,3.0,7.0,1.0,0,9,Nagpur,Bonfiglioli Transmission Pvt. Ltd.,417,8.9,3711.3,285.3,2539.17,1.3,3711.3,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.47318611987381703,1,47.0,7.833333333333333,2.2925347571405443,1080.0,1080.0,15.850000000000001
14,23.0,3.0,5.0,1.0,0,2,Ratnagiri,Optibelt Power Transmission India Private Limited,412,7.4,3048.8,283.8,2100.1200000000003,1.3,3048.8,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.47568710359408034,1,46.0,7.666666666666667,2.128231705849268,0.0,0.0,15.766666666666667
17,22.0,3.0,8.0,1.0,0,11,New Delhi,Ringfeder Power Transmission India Pvt. Ltd.,382,8.5,3247.0,294.6,2504.1000000000004,1.2966734555329258,3247.0,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.4582484725050916,1,51.0,8.5,2.2512917986064953,540.0,540.0,14.02857142857143
11,22.0,2.0,7.0,1.0,0,6,Dahej,Guj Ind Power,315,7.6,2394.0,234.0,1778.3999999999999,1.3,2394.0,90.0,38,14,2,1.2246467991473532e-16,-1.0,0.38461538461538464,0,43.0,7.166666666666667,2.151762203259462,1260.0,1260.0,16.714285714285715
23,23.0,3.0,3.0,1.0,0,10,Ahmedabad,GE T&D India Limited,439,7.9,3468.1000000000004,296.7,2343.93,1.3,3468.1000000000004,135.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.45500505561172905,1,53.0,8.833333333333334,2.186051276738094,540.0,540.0,10.988888888888889
10,18.0,3.0,8.0,1.0,0,4,Noida,Kalpataru Power,341,8.2,2796.2,261.9,2147.5799999999995,1.3,2796.2,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.5154639175257733,1,40.0,6.666666666666667,2.2192034840549946,810.0,810.0,18.707142857142856
5,20.0,3.0,4.0,1.0,0,10,Hyderabad,CESC,308,8.4,2587.2000000000003,248.4,2086.56,1.239935587761675,2587.2000000000003,135.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.5434782608695652,1,33.0,5.5,2.2407096892759584,540.0,540.0,27.6
11,22.0,3.0,13.0,1.0,0,2,Chennai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),372,8.8,3273.6000000000004,297.0,2613.6000000000004,1.2525252525252526,3273.6000000000004,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.45454545454545453,1,50.0,8.333333333333334,2.2823823856765264,0.0,0.0,19.8
14,22.0,3.0,12.0,1.0,0,3,Hyderabad,Torrent Power Ltd.,437,8.4,3670.8,300.3,2522.52,1.3,3670.8,135.0,30,6,1,1.0,6.123233995736766e-17,0.44955044955044954,1,52.0,8.666666666666666,2.2407096892759584,810.0,810.0,16.683333333333334
10,20.0,2.0,12.0,1.0,0,10,Pune,Kalpataru Power,349,9.1,3175.9,237.9,2164.89,1.3,3175.9,90.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.37831021437578816,0,45.0,7.5,2.312535423847214,360.0,360.0,18.3
12,23.0,3.0,7.0,1.0,0,4,Ahmedabad,NHPC,416,7.9,3286.4,285.6,2256.2400000000002,1.3,3286.4,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.4726890756302521,1,46.0,7.666666666666667,2.186051276738094,810.0,810.0,17.85
14,22.0,3.0,12.0,1.0,0,2,Ahmedabad,Kalpataru Power,406,7.9,3207.4,300.3,2372.3700000000003,1.3,3207.4,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.44955044955044954,1,52.0,8.666666666666666,2.186051276738094,0.0,0.0,16.683333333333334
5,19.0,3.0,7.0,7.0,0,9,Chennai,Sterlite Power Transmission Ltd,370,8.8,3256.0000000000005,258.3,2273.0400000000004,1.3,3256.0000000000005,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.5226480836236933,1,41.0,6.833333333333333,2.2823823856765264,1080.0,1080.0,28.700000000000003
7,17.0,2.0,15.0,1.0,0,4,New Delhi,NLC India,278,8.5,2363.0,227.1,1930.35,1.2241303390576839,2363.0,90.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.39630118890356675,0,42.0,7.0,2.2512917986064953,540.0,540.0,22.71
7,17.0,3.0,8.0,1.0,0,11,Vadodara,Indowind Energy,259,7.8,2020.2,251.1,1958.58,1.0314615690959779,2020.2,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.5376344086021505,1,36.0,6.0,2.174751721484161,540.0,540.0,22.827272727272728
15,23.0,3.0,8.0,1.0,0,2,Gurgaon,GE T&D India Limited,412,8.3,3419.6000000000004,294.9,2447.67,1.3,3419.6000000000004,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.45778229908443546,1,50.0,8.333333333333334,2.2300144001592104,0.0,0.0,15.521052631578947
6,18.0,3.0,13.0,1.0,0,8,Pune,Reliance Power,351,9.1,3194.1,268.5,2443.35,1.3,3194.1,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.5027932960893855,1,41.0,6.833333333333333,2.312535423847214,1080.0,1080.0,26.85
10,17.0,2.0,7.0,1.0,0,5,Shimla,Reliance Power,271,7.7,2086.7000000000003,209.4,1612.38,1.294173829990449,2086.7000000000003,90.0,38,14,1,0.49999999999999994,-0.8660254037844387,0.4297994269340974,1,37.0,6.166666666666667,2.163323025660538,1260.0,1260.0,16.107692307692307
5,17.0,3.0,21.0,1.0,0,3,Nagpur,NHPC,377,8.9,3355.3,285.9,2544.5099999999998,1.3,3355.3,135.0,30,6,1,1.0,6.123233995736766e-17,0.472193074501574,1,47.0,7.833333333333333,2.2925347571405443,810.0,810.0,31.766666666666666
15,23.0,3.0,17.0,1.0,0,11,Ratnagiri,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),474,7.4,3507.6000000000004,321.9,2382.06,1.3,3507.6000000000004,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.41938490214352286,1,59.0,9.833333333333334,2.128231705849268,540.0,540.0,16.942105263157895
8,17.0,3.0,14.0,1.0,0,6,Chennai,Neueon Towers / Sujana Towers Ltd.,359,8.8,3159.2000000000003,271.2,2386.56,1.3,3159.2000000000003,135.0,38,14,2,1.2246467991473532e-16,-1.0,0.497787610619469,1,43.0,7.166666666666667,2.2823823856765264,1890.0,1890.0,22.599999999999998
23,22.0,2.0,5.0,1.0,0,2,Nagpur,Sunil Hitech Eng,369,8.9,3284.1,253.2,2253.48,1.3,3284.1,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.35545023696682465,0,53.0,8.833333333333334,2.2925347571405443,0.0,0.0,9.738461538461538
10,20.0,1.0,9.0,1.0,0,2,Kolkata,JSW Energy Ltd.,247,8.7,2148.9,183.9,1599.9299999999998,1.3,2148.9,45.0,20,0,0,0.8660254037844386,0.5000000000000001,0.24469820554649266,0,41.0,6.833333333333333,2.272125885509337,0.0,0.0,15.325000000000001
9,17.0,3.0,4.0,1.0,0,8,Mumbai,Unitech Power Transmission Ltd.,329,9.2,3026.8,243.3,2238.36,1.3,3026.8,135.0,32,8,2,-0.8660254037844385,-0.5000000000000004,0.5548705302096177,1,34.0,5.666666666666667,2.322387720290225,1080.0,1080.0,18.715384615384615
8,23.0,3.0,7.0,1.0,0,10,Hyderabad,JSW Energy Ltd.,406,8.4,3410.4,277.2,2328.48,1.3,3410.4,135.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.487012987012987,1,42.0,7.0,2.2407096892759584,540.0,540.0,23.099999999999998
5,21.0,2.0,11.0,1.0,0,2,Navi Mumbai,Bonfiglioli Transmission Pvt. Ltd.,258,9.3,2399.4,228.9,2128.7700000000004,1.1271297509829619,2399.4,90.0,20,0,0,0.8660254037844386,0.5000000000000001,0.3931847968545216,0,40.0,6.666666666666667,2.33214389523559,0.0,0.0,28.6125
7,22.0,2.0,5.0,1.0,0,12,Noida,Jyoti Structure,306,8.2,2509.2,219.6,1800.7199999999998,1.3,2509.2,90.0,20,0,0,-2.4492935982947064e-16,1.0,0.4098360655737705,1,37.0,6.166666666666667,2.2192034840549946,0.0,0.0,21.96
8,23.0,2.0,3.0,1.0,0,6,Ahmedabad,Guj Ind Power,304,7.9,2401.6,220.2,1739.58,1.3,2401.6,90.0,38,14,2,1.2246467991473532e-16,-1.0,0.40871934604904636,1,37.0,6.166666666666667,2.186051276738094,1260.0,1260.0,20.018181818181816
10,17.0,1.0,6.0,1.0,0,10,Vadodara,Reliance Energy,222,7.8,1731.6,161.4,1258.92,1.3,1731.6,45.0,28,4,3,-0.8660254037844386,0.5000000000000001,0.2788104089219331,0,35.0,5.833333333333333,2.174751721484161,180.0,180.0,13.450000000000001
5,20.0,3.0,8.0,1.0,0,1,Ratnagiri,L&T Transmission & Distribution,298,7.4,2205.2000000000003,260.4,1926.96,1.144393241167435,2205.2000000000003,135.0,20,0,0,0.49999999999999994,0.8660254037844387,0.5184331797235023,1,37.0,6.166666666666667,2.128231705849268,0.0,0.0,28.93333333333333
9,20.0,3.0,20.0,1.0,0,11,Nagpur,Unitech Power Transmission Ltd.,442,8.9,3933.8,304.8,2712.7200000000003,1.3,3933.8,135.0,28,4,3,-0.5000000000000004,0.8660254037844384,0.44291338582677164,1,53.0,8.833333333333334,2.2925347571405443,540.0,540.0,23.446153846153848
11,22.0,3.0,5.0,1.0,0,1,Gurgaon,Torrent Power Ltd.,403,8.3,3344.9,273.0,2265.9,1.3,3344.9,135.0,20,0,0,0.49999999999999994,0.8660254037844387,0.4945054945054945,1,42.0,7.0,2.2300144001592104,0.0,0.0,18.2
5,20.0,3.0,11.0,1.0,0,3,Hyderabad,Sterlite Power Transmission Ltd,375,8.4,3150.0,269.4,2262.96,1.3,3150.0,135.0,30,6,1,1.0,6.123233995736766e-17,0.5011135857461025,1,40.0,6.666666666666667,2.2407096892759584,810.0,810.0,29.93333333333333
14,22.0,2.0,8.0,1.0,0,6,Ratnagiri,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),349,7.4,2582.6,243.3,1800.42,1.3,2582.6,90.0,38,14,2,1.2246467991473532e-16,-1.0,0.36991368680641185,0,47.0,7.833333333333333,2.128231705849268,1260.0,1260.0,14.311764705882354
8,18.0,3.0,14.0,1.0,0,9,Faridabad,Guj Ind Power,354,8.1,2867.4,275.7,2233.1699999999996,1.2840043525571276,2867.4,135.0,32,8,2,-1.0,-1.8369701987210297e-16,0.4896626768226333,1,44.0,7.333333333333333,2.2082744135228043,1080.0,1080.0,22.974999999999998
20,23.0,3.0,6.0,1.0,0,4,Shimla,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),439,7.7,3380.3,299.4,2305.3799999999997,1.3,3380.3,135.0,30,6,1,0.8660254037844387,-0.4999999999999998,0.4509018036072145,1,53.0,8.833333333333334,2.163323025660538,810.0,810.0,12.475
6,21.0,3.0,16.0,1.0,0,2,Dahej,NHPC,403,7.6,3062.8,291.0,2211.6,1.3,3062.8,135.0,20,0,0,0.8660254037844386,0.5000000000000001,0.4639175257731959,1,47.0,7.833333333333333,2.151762203259462,0.0,0.0,29.1
